elapsed time, used memory, frequent itemset count
119.84914100170135, 15427.671875, 127
120.06890803575516, 15427.671875, 128
120.46873998641968, 15427.671875, 129
120.59256601333618, 15427.671875, 130
121.0665990114212, 15427.671875, 130
122.2263970375061, 15427.671875, 130
122.35258603096008, 15427.671875, 131
122.44994401931763, 15427.671875, 132
122.73209601640701, 15427.671875, 133
122.95138901472092, 15427.671875, 134
123.58753001689911, 15427.671875, 134
124.4864450097084, 15427.671875, 135
124.62066704034805, 15427.671875, 136
124.66887402534485, 15427.671875, 136
124.88674998283386, 15427.671875, 137
125.01861000061035, 15427.671875, 137
125.1542500257492, 15427.671875, 138
125.77621203660965, 15427.671875, 139
125.9605320096016, 15427.671875, 140
126.41991400718689, 15427.671875, 141
126.66614699363708, 15427.671875, 141
127.04802000522614, 15427.671875, 142
127.80373299121857, 15427.671875, 142
128.5249440073967, 15427.671875, 142
128.73289501667023, 15427.671875, 142
128.7863000035286, 15427.671875, 142
129.22725003957748, 15427.671875, 142
129.41298800706863, 15427.671875, 143
129.46639400720596, 15427.671875, 143
130.15357702970505, 16081.015625, 144
130.27692902088165, 16081.015625, 145
131.67492598295212, 16081.015625, 146
131.72785902023315, 16081.015625, 146
132.39330101013184, 16081.015625, 147
132.72933101654053, 16081.015625, 148
132.78273701667786, 16081.015625, 148
132.94295299053192, 16081.015625, 148
133.28749001026154, 16081.015625, 148
133.40611600875854, 16081.015625, 149
133.4585770368576, 16081.015625, 149
134.14717799425125, 16081.015625, 150
134.7379469871521, 16081.015625, 151
134.84334003925323, 16081.015625, 151
136.33633202314377, 16081.015625, 152
136.3973000049591, 16081.015625, 152
137.08353698253632, 16081.015625, 153
137.14214199781418, 16081.015625, 153
137.32315301895142, 16081.015625, 154
137.37939500808716, 16081.015625, 154
137.43610900640488, 16081.015625, 154
138.0164800286293, 16081.015625, 155
138.53872001171112, 16081.015625, 156
138.73013001680374, 16081.015625, 156
138.8643530011177, 16081.015625, 157
139.5127810239792, 16081.015625, 158
139.9627110362053, 16081.015625, 159
140.10874903202057, 16081.015625, 159
141.31911700963974, 16081.015625, 159
141.79456901550293, 16081.015625, 159
142.7468889951706, 16081.015625, 160
142.8040750026703, 16081.015625, 160
143.41894799470901, 16081.015625, 161
144.0952610373497, 16081.015625, 162
144.28383404016495, 16081.015625, 162
144.8712950348854, 16081.015625, 162
145.22386598587036, 16081.015625, 162
145.53295701742172, 16081.015625, 163
146.54577201604843, 16081.015625, 164
147.01980501413345, 16081.015625, 165
147.20318001508713, 16081.015625, 166
147.3506360054016, 16081.015625, 166
149.02416801452637, 16081.015625, 167
149.47551500797272, 16081.015625, 168
151.2175760269165, 16081.015625, 169
151.40095102787018, 16081.015625, 169
151.4609730243683, 16081.015625, 169
152.70915001630783, 16081.015625, 170
152.91568303108215, 16081.015625, 170
153.16806000471115, 16081.015625, 171
154.26547300815582, 16081.015625, 172
155.04434299468994, 16081.015625, 173
155.19652599096298, 16081.015625, 174
155.7485409975052, 16081.015625, 174
155.86338603496552, 16081.015625, 175
156.26983499526978, 16081.015625, 176
156.33080303668976, 16081.015625, 176
158.27750599384308, 16081.015625, 177
159.62304198741913, 16081.015625, 178
162.79665499925613, 16734.3828125, 178
163.65587002038956, 16734.3828125, 179
164.40969198942184, 16734.3828125, 180
164.59779298305511, 16734.3828125, 181
165.15075302124023, 16734.3828125, 182
165.45700800418854, 16734.3828125, 183
165.994844019413, 16734.3828125, 184
166.1040180325508, 16734.3828125, 185
166.1465539932251, 16734.3828125, 185
166.26896101236343, 16734.3828125, 186
166.36395698785782, 16734.3828125, 187
166.5047960281372, 16734.3828125, 188
167.0572839975357, 16734.3828125, 189
167.14329999685287, 16734.3828125, 190
167.9188619852066, 16734.3828125, 191
168.1617860198021, 16734.3828125, 192
169.51630198955536, 16734.3828125, 193
171.52397298812866, 16734.3828125, 194
172.11994099617004, 16734.3828125, 194
172.61382400989532, 16734.3828125, 195
172.6563590168953, 16734.3828125, 195
173.95416098833084, 16734.3828125, 196
174.48065501451492, 16734.3828125, 197
175.00525802373886, 16734.3828125, 198
176.5535460114479, 16734.3828125, 199
177.77573001384735, 16734.3828125, 199
177.92365902662277, 16734.3828125, 200
178.21431702375412, 16734.3828125, 201
178.51868200302124, 16734.3828125, 202
178.7474279999733, 16734.3828125, 202
179.48801600933075, 16734.3828125, 203
180.08540201187134, 16734.3828125, 204
180.37322503328323, 16734.3828125, 205
180.80330502986908, 16734.3828125, 205
181.08640199899673, 16734.3828125, 206
181.2910439968109, 16734.3828125, 207
183.65506702661514, 16734.3828125, 208
185.48881500959396, 16734.3828125, 209
185.53465801477432, 16734.3828125, 209
185.93496400117874, 16734.3828125, 210
186.59331703186035, 16734.3828125, 210
187.14911299943924, 16734.3828125, 211
187.84622102975845, 16734.3828125, 212
188.07874703407288, 16734.3828125, 213
188.8467479944229, 16734.3828125, 214
189.01594400405884, 16734.3828125, 215
189.06320601701736, 16734.3828125, 215
189.67287999391556, 16734.3828125, 216
191.1053770184517, 16734.3828125, 216
191.2206950187683, 16734.3828125, 216
191.6082400083542, 16734.3828125, 217
193.4377340078354, 17387.84375, 217
193.95902901887894, 17387.84375, 218
196.30745601654053, 17387.84375, 219
198.45171201229095, 17387.84375, 219
198.58829802274704, 17387.84375, 220
200.6602439880371, 17387.84375, 221
202.6542090177536, 17387.84375, 222
203.31397998332977, 17387.84375, 223
203.36974900960922, 17387.84375, 223
203.41606503725052, 17387.84375, 223
203.92743504047394, 17387.84375, 223
204.7885400056839, 17387.84375, 224
205.6250700354576, 17387.84375, 225
205.71439403295517, 17387.84375, 225
205.8405820131302, 17387.84375, 225
205.93226999044418, 17387.84375, 226
206.6941260099411, 17387.84375, 227
206.87797302007675, 17387.84375, 228
207.9574270248413, 17387.84375, 229
208.41964501142502, 17387.84375, 230
209.43671399354935, 17387.84375, 230
210.14705502986908, 17387.84375, 231
210.43015098571777, 17387.84375, 232
210.47694003582, 17387.84375, 232
210.89567798376083, 17387.84375, 233
210.94341200590134, 17387.84375, 233
211.62728601694107, 17387.84375, 233
212.3333740234375, 17387.84375, 233
213.3031809926033, 17387.84375, 234
214.40673798322678, 17387.84375, 235
214.45494502782822, 17387.84375, 235
214.82736599445343, 17387.84375, 236
215.14070999622345, 17387.84375, 237
215.43373101949692, 17387.84375, 238
215.52683699131012, 17387.84375, 239
216.25797301530838, 17387.84375, 240
216.31232398748398, 17387.84375, 240
216.51223999261856, 17387.84375, 240
218.42964100837708, 17387.84375, 240
218.94290101528168, 18041.1875, 241
221.5323610305786, 18041.1875, 242
222.44025599956512, 18041.1875, 243
222.71673601865768, 18041.1875, 244
224.13221901655197, 18041.1875, 244
224.87469798326492, 18041.1875, 245
225.13889002799988, 18041.1875, 246
225.40402698516846, 18041.1875, 247
226.823764026165, 18041.1875, 247
227.54686599969864, 18041.1875, 248
228.10738801956177, 18041.1875, 249
228.38528603315353, 18041.1875, 250
228.79787904024124, 18041.1875, 251
229.0918459892273, 18041.1875, 251
229.2279590368271, 18041.1875, 252
233.75750601291656, 18041.1875, 253
234.10393303632736, 18041.1875, 254
234.79395198822021, 18041.1875, 255
236.75814199447632, 18041.1875, 256
237.46895503997803, 18041.1875, 257
237.81254702806473, 18041.1875, 258
239.66283601522446, 18041.1875, 258
240.1397050023079, 18041.1875, 259
240.3760130405426, 18041.1875, 259
240.96016603708267, 18041.1875, 260
241.25224202871323, 18041.1875, 260
242.0571060180664, 18041.1875, 261
242.2442620396614, 18041.1875, 262
242.59352499246597, 18041.1875, 263
243.42580103874207, 18041.1875, 264
243.8412300348282, 18041.1875, 265
244.45421200990677, 18041.1875, 265
244.90792298316956, 18041.1875, 266
246.65470999479294, 18694.7265625, 267
247.01200699806213, 18694.7265625, 268
248.18692898750305, 18694.7265625, 268
248.35329002141953, 18694.7265625, 269
248.9109759926796, 18694.7265625, 270
250.85437101125717, 18694.7265625, 270
252.89701503515244, 18694.7265625, 271
253.55725902318954, 18694.7265625, 272
253.9032130241394, 18694.7265625, 273
256.2459679841995, 18694.7265625, 274
256.4723510146141, 18694.7265625, 275
256.5262290239334, 18694.7265625, 275
259.85438698530197, 18694.7265625, 276
259.9843569993973, 18694.7265625, 277
260.3983680009842, 18694.7265625, 278
260.6961160302162, 18694.7265625, 279
261.54729598760605, 18694.7265625, 279
261.64040100574493, 18694.7265625, 280
262.00195199251175, 18694.7265625, 280
262.9741219878197, 18694.7265625, 281
264.33194702863693, 18694.7265625, 282
265.0517399907112, 18694.7265625, 283
265.3820980191231, 18694.7265625, 284
265.4340860247612, 18694.7265625, 284
266.32969200611115, 18694.7265625, 285
266.41334503889084, 18694.7265625, 285
266.92093402147293, 18694.7265625, 286
266.97292202711105, 18694.7265625, 286
267.23002499341965, 18694.7265625, 286
267.45262598991394, 18694.7265625, 287
268.4564620256424, 18694.7265625, 288
268.69229704141617, 18694.7265625, 288
269.891322016716, 18694.7265625, 289
273.3570120334625, 18694.7265625, 290
276.8288450241089, 19348.0703125, 290
277.64316099882126, 19348.0703125, 291
279.9244760274887, 19348.0703125, 292
280.173072040081, 19348.0703125, 293
280.9169690012932, 19348.0703125, 294
281.69867503643036, 19348.0703125, 295
283.7365930080414, 19348.0703125, 296
283.936037003994, 19348.0703125, 297
284.72294104099274, 19348.0703125, 298
287.4872689843178, 19348.0703125, 299
290.42268401384354, 19348.0703125, 300
290.4992480278015, 19348.0703125, 300
290.64575803279877, 19348.0703125, 301
291.5366390347481, 19348.0703125, 301
291.6708610057831, 19348.0703125, 301
292.06407803297043, 19348.0703125, 301
293.65490102767944, 19348.0703125, 302
294.51458901166916, 19348.0703125, 303
295.6309069991112, 19348.0703125, 304
296.4565660357475, 19348.0703125, 305
296.7590399980545, 19348.0703125, 305
296.8625420331955, 19348.0703125, 306
300.60896503925323, 19348.0703125, 307
301.2266740202904, 19348.0703125, 307
302.603875041008, 19348.0703125, 308
303.13887602090836, 19348.0703125, 309
303.81140798330307, 19348.0703125, 310
303.8856080174446, 19348.0703125, 310
305.1210250258446, 19348.0703125, 310
306.9004229903221, 20001.3984375, 311
307.2274720072746, 20001.3984375, 311
307.3498800396919, 20001.3984375, 312
307.43542301654816, 20001.3984375, 313
308.62546902894974, 20001.3984375, 314
309.310761988163, 20001.3984375, 315
311.9715870022774, 20001.3984375, 316
312.97305899858475, 20001.3984375, 317
313.06663703918457, 20001.3984375, 317
315.1560699939728, 20001.3984375, 318
317.638719022274, 20001.3984375, 319
318.1571779847145, 20001.3984375, 319
319.32973700761795, 20001.3984375, 320
319.84583300352097, 20001.3984375, 320
321.1866430044174, 20001.3984375, 321
321.5141659975052, 20001.3984375, 322
322.46175998449326, 20001.3984375, 323
323.2273970246315, 20001.3984375, 324
323.3375160098076, 20001.3984375, 324
324.5989270210266, 20001.3984375, 325
327.13167303800583, 20001.3984375, 326
327.49464201927185, 20001.3984375, 326
327.55135601758957, 20001.3984375, 326
328.3335340023041, 20001.3984375, 327
328.8283630013466, 20001.3984375, 328
328.8850769996643, 20001.3984375, 328
330.05905401706696, 20001.3984375, 329
330.12049400806427, 20001.3984375, 329
330.17673498392105, 20001.3984375, 329
330.82185500860214, 20001.3984375, 329
373.22444301843643, 21308.21875, 151
